date,temperature,humidity,luminosity
2020-12-03 15:53,18.1,19.8,47
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,45
2020-12-03 15:53,18.1,19.8,47
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.7,46
2020-12-03 15:53,18.1,19.7,46
2020-12-03 15:53,18.1,19.7,46
2020-12-03 15:53,18.1,19.7,46
2020-12-03 15:53,18.1,19.7,46
2020-12-03 15:53,18.1,19.8,47
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,46
2020-12-03 15:53,18.1,19.8,47
2020-12-03 15:52,18.1,19.8,46
2020-12-03 15:52,18.1,19.8,46
2020-12-03 15:52,18.1,19.8,46
2020-12-03 15:52,18.1,19.9,47
2020-12-03 15:52,18.2,19.9,46
2020-12-03 15:52,18.1,19.9,46
2020-12-03 15:52,18.1,19.9,46
2020-12-03 15:52,18.1,20,47
2020-12-03 15:52,18.2,20.1,46
